"","x_bar","y_bar","gamma","true_n","n","error_AB","error_BC"
"3444",50,100,1,4,3.1,-0.201567531651534,0.0175639177990107
"3445",10,100,10,4,3.1,-0.0291215421213864,0.00345009225280801
"3446",100,100,10,4,3.1,-0.142482180215967,0.00358210512180066
"3447",50,100,10,4,3.1,-0.100192046902572,0.00344908351934265
"3448",10,50,0.1,4,3.1,-0.192387590183222,0.0552002171486472
"3449",100,50,0.1,4,3.1,-0.258053942315695,0.0576302462675959
"3450",50,50,0.1,4,3.1,-0.248791808875499,0.0575928756454358
"3451",10,50,1,4,3.1,-0.153762524422873,0.0330652923090871
"3452",100,50,1,4,3.1,-0.243936223554179,0.0335485418826328
"3453",50,50,1,4,3.1,-0.229732316392125,0.0340195870604541
"3454",10,50,10,4,3.1,-0.0523279366699594,0.00662838205956661
"3455",100,50,10,4,3.1,-0.184955441621755,0.0074510087726136
"3456",50,50,10,4,3.1,-0.145017011611612,0.00719638813178118
"3457",10,10,0.1,1,3.2,0.628949828339996,-0.0987321568389827
"3458",100,10,0.1,1,3.2,0.927348159524031,-0.0877600184050624
"3459",50,10,0.1,1,3.2,0.880350663057617,-0.0894052480607799
"3460",10,10,1,1,3.2,0.483085707971257,-0.0624179916162328
"3461",100,10,1,1,3.2,0.887338867568758,-0.0532479691901538
"3462",50,10,1,1,3.2,0.812115306962083,-0.0546028818125303
"3463",10,10,10,1,3.2,0.147848896082023,-0.0147511764899358
"3464",100,10,10,1,3.2,0.625773604547419,-0.0121819916909458
"3465",50,10,10,1,3.2,0.460328893690846,-0.0129624831942817
"3466",10,100,0.1,1,3.2,0.165370583516676,-0.0159299469631084
"3467",100,100,0.1,1,3.2,0.681458586020445,-0.0119990309262182
"3468",50,100,0.1,1,3.2,0.504831994125966,-0.0129566369448523
"3469",10,100,1,1,3.2,0.0983748204734748,-0.00934536803254775
"3470",100,100,1,1,3.2,0.532664896018537,-0.0073336504241316
"3471",50,100,1,1,3.2,0.355088376530917,-0.00824735980153031
"3472",10,100,10,1,3.2,0.0196652951652757,-0.00175139385005118
"3473",100,100,10,1,3.2,0.166593846214679,-0.0019598363475845
"3474",50,100,10,1,3.2,0.0886192146539519,-0.00184305519152557
"3475",10,50,0.1,1,3.2,0.282534204276046,-0.0288235555995226
"3476",100,50,0.1,1,3.2,0.81524005757821,-0.0215625227481754
"3477",50,50,0.1,1,3.2,0.673997272188392,-0.0234310151316704
"3478",10,50,1,1,3.2,0.17680838610976,-0.0173698707483149
"3479",100,50,1,1,3.2,0.694015087402108,-0.0132382889981186
"3480",50,50,1,1,3.2,0.524048409507972,-0.0142899317417646
"3481",10,50,10,1,3.2,0.0372658724761803,-0.00334794131690943
"3482",100,50,10,1,3.2,0.284647428265571,-0.00309463663517111
"3483",50,50,10,1,3.2,0.163483910165625,-0.00359463674182718
"3484",10,10,0.1,2,3.2,0.376806951491708,-0.122419258022363
"3485",100,10,0.1,2,3.2,0.448050112563388,-0.121248597682393
"3486",50,10,0.1,2,3.2,0.439071412567197,-0.122106291016394
"3487",10,10,1,2,3.2,0.313479751088939,-0.074535849276397
"3488",100,10,1,2,3.2,0.428870983335465,-0.0743732762888341
"3489",50,10,1,2,3.2,0.411364280883571,-0.074425292995756
"3490",10,10,10,2,3.2,0.13235894442712,-0.0166524498387485
"3491",100,10,10,2,3.2,0.357401212741463,-0.0166025630710934
"3492",50,10,10,2,3.2,0.299608992774006,-0.0164928284409189
"3493",10,100,0.1,2,3.2,0.147623254806966,-0.017242313350518
"3494",100,100,0.1,2,3.2,0.380214585437856,-0.0154245626084638
"3495",50,100,0.1,2,3.2,0.322869211281172,-0.0156520577651948
"3496",10,100,1,2,3.2,0.0946814178726373,-0.0101979503135345
"3497",100,100,1,2,3.2,0.33293579886733,-0.00925699756851171
"3498",50,100,1,2,3.2,0.258531439232511,-0.00952073628931856
"3499",10,100,10,2,3.2,0.021474530765006,-0.00193624186284987
"3500",100,100,10,2,3.2,0.147094878914255,-0.00220320511500681
"3501",50,100,10,2,3.2,0.0869276249831673,-0.00200383928218977
"3502",10,50,0.1,2,3.2,0.223316499016712,-0.0317433883209694
"3503",100,50,0.1,2,3.2,0.415860968484088,-0.0294585808593464
"3504",50,50,0.1,2,3.2,0.379206957671589,-0.0297506676336747
"3505",10,50,1,2,3.2,0.154899022255254,-0.0190442188501333
"3506",100,50,1,2,3.2,0.382378301695194,-0.0173480911919761
"3507",50,50,1,2,3.2,0.329472868753126,-0.0178821764608587
"3508",10,50,10,2,3.2,0.0391259602835036,-0.00381949254914435
"3509",100,50,10,2,3.2,0.222437526985095,-0.0037779425047143
"3510",50,50,10,2,3.2,0.14525220878971,-0.00412520691517918
"3511",10,10,0.1,3,3.2,0.061906994363071,-0.0337431079608769
"3512",100,10,0.1,3,3.2,0.0688916084008736,-0.034792211227807
"3513",50,10,0.1,3,3.2,0.0674886024085598,-0.034551751861439
"3514",10,10,1,3,3.2,0.0479220176377324,-0.0193567666298585
"3515",100,10,1,3,3.2,0.062177597161041,-0.0210881480817055
"3516",50,10,1,3,3.2,0.0586655570223079,-0.0204572466981129
"3517",10,10,10,3,3.2,0.0263812125477826,-0.00441124012337988
"3518",100,10,10,3,3.2,0.0530715243974852,-0.00465618954588169
"3519",50,10,10,3,3.2,0.0467823005355778,-0.00467119549082424
"3520",10,100,0.1,3,3.2,0.0304884424472542,-0.00465624922766831
"3521",100,100,0.1,3,3.2,0.0584326186277616,-0.00439322679962258
"3522",50,100,0.1,3,3.2,0.0525913552768064,-0.00440361971519321
"3523",10,100,1,3,3.2,0.0202780466031273,-0.00265893482397789
"3524",100,100,1,3,3.2,0.0532250279739166,-0.00257592417263014
"3525",50,100,1,3,3.2,0.044691963682269,-0.00251794250485889
"3526",10,100,10,3,3.2,0.00577608422353838,-0.000453344608285802
"3527",100,100,10,3,3.2,0.029998191946616,-0.000642088053065992
"3528",50,100,10,3,3.2,0.0196504349694125,-0.000575530578752479
"3529",10,50,0.1,3,3.2,0.0425883812819324,-0.00874873378020914
"3530",100,50,0.1,3,3.2,0.062073576569713,-0.00852577350350433
"3531",50,50,0.1,3,3.2,0.0589129716302139,-0.00856823288752183
"3532",10,50,1,3,3.2,0.0306652302589287,-0.00495284331683086
"3533",100,50,1,3,3.2,0.0586720142895095,-0.00504791278278404
"3534",50,50,1,3,3.2,0.0530341531436963,-0.00507762091348118
"3535",10,50,10,3,3.2,0.0095320384043294,-0.000980150505982021
"3536",100,50,10,3,3.2,0.0411835962425612,-0.000972632959145348
"3537",50,50,10,3,3.2,0.0297642609403095,-0.0011682700460763
"3538",10,10,0.1,4,3.2,-0.255133525337711,0.198781791436785
"3539",100,10,0.1,4,3.2,-0.26884324017978,0.20174226616154
"3540",50,10,0.1,4,3.2,-0.26833299985683,0.203833027376713
"3541",10,10,1,4,3.2,-0.22868385015056,0.12980941511337
"3542",100,10,1,4,3.2,-0.252992855672957,0.130966582710455
"3543",50,10,1,4,3.2,-0.2522170846335,0.132673381206619
"3544",10,10,10,4,3.2,-0.136217574677382,0.0314751877709224
"3545",100,10,10,4,3.2,-0.229137828739156,0.0341657969695565
"3546",50,10,10,4,3.2,-0.213463242298487,0.0341233870141742
"3547",10,100,0.1,4,3.2,-0.129333061310028,0.0253763095442461
"3548",100,100,0.1,4,3.2,-0.212654740190063,0.0262220751544785
"3549",50,100,0.1,4,3.2,-0.198719537564432,0.0262241830238211
"3550",10,100,1,4,3.2,-0.0950686993115362,0.015061644018058
"3551",100,100,1,4,3.2,-0.198647397282546,0.0156298971762866
"3552",50,100,1,4,3.2,-0.17731722743218,0.015533640441501
"3553",10,100,10,4,3.2,-0.0258512651354359,0.00308944061755431
"3554",100,100,10,4,3.2,-0.125528324292131,0.00316002367683525
"3555",50,100,10,4,3.2,-0.0886107127798575,0.00304936431058968
"3556",10,50,0.1,4,3.2,-0.169345998182418,0.0488179852870947
"3557",100,50,0.1,4,3.2,-0.226560012102755,0.0509557310484904
"3558",50,50,0.1,4,3.2,-0.218540767306768,0.0509392989436436
"3559",10,50,1,4,3.2,-0.135702063784453,0.0292692040354138
"3560",100,50,1,4,3.2,-0.214162359121432,0.0296331540091782
"3561",50,50,1,4,3.2,-0.201915722366208,0.0300670214219513
"3562",10,50,10,4,3.2,-0.0463993244192504,0.00589215442066302
"3563",100,50,10,4,3.2,-0.162744892392617,0.00658382360155101
"3564",50,50,10,4,3.2,-0.127983004958199,0.00635941056718304
"3565",10,10,0.1,1,3.3,0.646855821960278,-0.102469967847395
"3566",100,10,0.1,1,3.3,0.947943338041609,-0.0912486210249419
"3567",50,10,0.1,1,3.3,0.900775162362698,-0.0929268126419259
"3568",10,10,1,1,3.3,0.498445774148662,-0.0647722200723336
"3569",100,10,1,1,3.3,0.907797162919718,-0.0553246787166073
"3570",50,10,1,1,3.3,0.832132892732331,-0.0567084056574055
"3571",10,10,10,1,3.3,0.153586984058554,-0.0153350446687537
"3572",100,10,10,1,3.3,0.643813104268433,-0.0126401609135054
"3573",50,10,10,1,3.3,0.475222799458462,-0.0134528190986963
"3574",10,100,0.1,1,3.3,0.172163179306503,-0.0166035005414359
"3575",100,100,0.1,1,3.3,0.701347406149867,-0.0124964935991687
"3576",50,100,0.1,1,3.3,0.521597377745891,-0.0134852708675684
"3577",10,100,1,1,3.3,0.102554676899156,-0.00975558299744882
"3578",100,100,1,1,3.3,0.549996855214708,-0.00763217224297295
"3579",50,100,1,1,3.3,0.368160547072046,-0.00858458442733851
"3580",10,100,10,1,3.3,0.0205246358791866,-0.0018331870337777
"3581",100,100,10,1,3.3,0.173384053632039,-0.00203844936997099
"3582",50,100,10,1,3.3,0.09245120341771,-0.00191879984225569
"3583",10,50,0.1,1,3.3,0.293216853514728,-0.0299937239586727
"3584",100,50,0.1,1,3.3,0.836346068944604,-0.0224669650022162
"3585",50,50,0.1,1,3.3,0.693609091078489,-0.0243892520322821
"3586",10,50,1,1,3.3,0.183965417113458,-0.0181003889040619
"3587",100,50,1,1,3.3,0.71389087667223,-0.0137749035005743
"3588",50,50,1,1,3.3,0.541073800913161,-0.0148658266179556
"3589",10,50,10,1,3.3,0.0388940529208742,-0.0035026635903922
"3590",100,50,10,1,3.3,0.295389135715302,-0.00322641648393422
"3591",50,50,10,1,3.3,0.170118168637971,-0.00374142706406985
"3592",10,10,0.1,2,3.3,0.401939265059907,-0.131659821999011
"3593",100,10,0.1,2,3.3,0.476557735545715,-0.130358703953689
"3594",50,10,0.1,2,3.3,0.467218357882786,-0.13128875891828
"3595",10,10,1,2,3.3,0.335333086164434,-0.0802193297059248
"3596",100,10,1,2,3.3,0.45637815222017,-0.0799550358536794
"3597",50,10,1,2,3.3,0.438135167254995,-0.0800252342472482
"3598",10,10,10,2,3.3,0.142580996006369,-0.0179687373997259
"3599",100,10,10,2,3.3,0.381378806579393,-0.0178449734866917
"3600",50,10,10,2,3.3,0.320544645604818,-0.017749873409022
"3601",10,100,0.1,2,3.3,0.158944649314267,-0.0186063601308196
"3602",100,100,0.1,2,3.3,0.405465439471822,-0.0166147180978308
"3603",50,100,0.1,2,3.3,0.345112122214387,-0.0168616186567702
"3604",10,100,1,2,3.3,0.10212039686343,-0.0110114980882493
"3605",100,100,1,2,3.3,0.355639236700759,-0.00996183838458458
"3606",50,100,1,2,3.3,0.277123358071494,-0.0102640297122533
"3607",10,100,10,2,3.3,0.023163939688326,-0.00210185406350856
"3608",100,100,10,2,3.3,0.158296684150936,-0.00236084637315502
"3609",50,100,10,2,3.3,0.0938117266890728,-0.00216413900852695
"3610",10,50,0.1,2,3.3,0.239611969760349,-0.0342032750310561
"3611",100,50,0.1,2,3.3,0.44284001028773,-0.0317251322089878
"3612",50,50,0.1,2,3.3,0.40439313167469,-0.0320380637443814
"3613",10,50,1,2,3.3,0.166701006424951,-0.0205373849045709
"3614",100,50,1,2,3.3,0.407668709998865,-0.0186735681683224
"3615",50,50,1,2,3.3,0.35202921991252,-0.0192542446982063
"3616",10,50,10,2,3.3,0.0422704554859944,-0.0041401327559865
"3617",100,50,10,2,3.3,0.238514626067157,-0.00407473730027098
"3618",50,50,10,2,3.3,0.156313124709864,-0.00443092961067591
"3619",10,10,0.1,3,3.3,0.0923309595357988,-0.050688630227261
"3620",100,10,0.1,3,3.3,0.102274112832805,-0.0519722502706051
"3621",50,10,0.1,3,3.3,0.1005192008675,-0.0517220253111261
"3622",10,10,1,3,3.3,0.0743314363568907,-0.0297880388467723
"3623",100,10,1,3,3.3,0.0936950713261545,-0.0317885990119618
"3624",50,10,1,3,3.3,0.0895368167853197,-0.0311576016582423
"3625",10,10,10,3,3.3,0.0403890676731644,-0.00679191490915173
"3626",100,10,10,3,3.3,0.0808530584086599,-0.00713836693608762
"3627",50,10,10,3,3.3,0.0719113465718424,-0.00720024154661796
"3628",10,100,0.1,3,3.3,0.0451197393306058,-0.00687788834659681
"3629",100,100,0.1,3,3.3,0.0863923192850267,-0.0065642005845949
"3630",50,100,0.1,3,3.3,0.0779702178567603,-0.00658652326796149
"3631",10,100,1,3,3.3,0.0303856523050599,-0.00396899173273456
"3632",100,100,1,3,3.3,0.0788854909815035,-0.00387838508350244
"3633",50,100,1,3,3.3,0.066611921441445,-0.00382211868287698
"3634",10,100,10,3,3.3,0.00826787978125848,-0.000710946491321143
"3635",100,100,10,3,3.3,0.0443941650422671,-0.000911255075594198
"3636",50,100,10,3,3.3,0.0290453064437426,-0.000839663223184377
"3637",10,50,0.1,3,3.3,0.0626950884468882,-0.0129315716497341
"3638",100,50,0.1,3,3.3,0.0918714503217277,-0.0127251551656434
"3639",50,50,0.1,3,3.3,0.087211940850861,-0.0127945004730933
"3640",10,50,1,3,3.3,0.0459209394099111,-0.00745147556255171
"3641",100,50,1,3,3.3,0.0867518889761602,-0.00750644160567109
"3642",50,50,1,3,3.3,0.0787463157605783,-0.00758464928369713
"3643",10,50,10,3,3.3,0.0141043324749586,-0.0014861983983295
"3644",100,50,10,3,3.3,0.0607599427968889,-0.00150924640661575
"3645",50,50,10,3,3.3,0.0441102952388618,-0.00169784453195197
"3646",10,10,0.1,4,3.3,-0.221520892255598,0.173595416020391
"3647",100,10,0.1,4,3.3,-0.232890264056129,0.175933048858943
"3648",50,10,0.1,4,3.3,-0.232595849328457,0.17786923657483
"3649",10,10,1,4,3.3,-0.199364295812095,0.113680334676453
"3650",100,10,1,4,3.3,-0.219529109641778,0.114301207737972
"3651",50,10,1,4,3.3,-0.219241226280708,0.115948990594992
"3652",10,10,10,4,3.3,-0.118995129288004,0.0275498530875911
"3653",100,10,10,4,3.3,-0.199219612356707,0.0298567272117195
"3654",50,10,10,4,3.3,-0.185782234937847,0.0298458359005416
"3655",10,100,0.1,4,3.3,-0.112219498855801,0.0220911512422954
"3656",100,100,0.1,4,3.3,-0.183800201722617,0.0228197311944004
"3657",50,100,0.1,4,3.3,-0.171898793058245,0.02282308451799
"3658",10,100,1,4,3.3,-0.0828017887821335,0.0131501418626706
"3659",100,100,1,4,3.3,-0.171788089765576,0.013601960736694
"3660",50,100,1,4,3.3,-0.153572752300769,0.0135273026760396
"3661",10,100,10,4,3.3,-0.0225896169746009,0.00272966530847148
"3662",100,100,10,4,3.3,-0.10883159244424,0.00274242787121537
"3663",50,100,10,4,3.3,-0.0771502990816499,0.00265281058547896
"3664",10,50,0.1,4,3.3,-0.14671667067628,0.0424938214890083
"3665",100,50,0.1,4,3.3,-0.195839797831142,0.0443543971129988
"3666",50,50,0.1,4,3.3,-0.189003237560813,0.0443566999455032
"3667",10,50,1,4,3.3,-0.1179095586574,0.02550699002596
"3668",100,50,1,4,3.3,-0.185120352883474,0.0257662454495742
"3669",50,50,1,4,3.3,-0.174736711512648,0.0261615715163953
"3670",10,50,10,4,3.3,-0.0404982904932078,0.00515870734084078
"3671",100,50,10,4,3.3,-0.14095690006927,0.00572698124124641
"3672",50,50,10,4,3.3,-0.111199255825259,0.00553084382239179
"3673",10,10,0.1,1,3.4,0.664208183447875,-0.10616207514495
"3674",100,10,0.1,1,3.4,0.967659184494265,-0.0947033786140896
"3675",50,10,0.1,1,3.4,0.920364789091465,-0.0964127599955873
"3676",10,10,1,1,3.4,0.513418617610279,-0.0670972791847211
"3677",100,10,1,1,3.4,0.927412545313524,-0.0573808369570892
"3678",50,10,1,1,3.4,0.85138449993518,-0.0587920551726003
"3679",10,10,10,1,3.4,0.159258938995655,-0.0159131340673759
"3680",100,10,10,1,3.4,0.66129658236191,-0.0130931987691767
"3681",50,10,10,1,3.4,0.489757097991809,-0.013937057442946
"3682",10,100,0.1,1,3.4,0.17889902051116,-0.017272956141189
"3683",100,100,0.1,1,3.4,0.720628067037472,-0.0129913896933415
"3684",50,100,0.1,1,3.4,0.537974753337322,-0.0140103992524891
"3685",10,100,1,1,3.4,0.106712323144632,-0.0101640079328751
"3686",100,100,1,1,3.4,0.566908835379854,-0.00792870718280152
"3687",50,100,1,1,3.4,0.381015261621639,-0.00891927781645634
"3688",10,100,10,1,3.4,0.0213824935107397,-0.00191483945791242
"3689",100,100,10,1,3.4,0.18011788227245,-0.00211661472220791
"3690",50,100,10,1,3.4,0.0962639476790246,-0.0019942175659747
"3691",10,50,0.1,1,3.4,0.303748977434141,-0.0311544576455051
"3692",100,50,0.1,1,3.4,0.856677590215263,-0.0233669752475694
"3693",50,50,0.1,1,3.4,0.712617939638173,-0.0253413938606978
"3694",10,50,1,1,3.4,0.191054466661743,-0.0188258620707135
"3695",100,50,1,1,3.4,0.733137016382131,-0.014307892339628
"3696",50,50,1,1,3.4,0.557681655004306,-0.015437260906884
"3697",10,50,10,1,3.4,0.0405168382053257,-0.00365689168399618
"3698",100,50,10,1,3.4,0.305978948631206,-0.00335713724607894
"3699",50,50,10,1,3.4,0.176693066469043,-0.00388728970109863
"3700",10,10,0.1,2,3.4,0.426320873087602,-0.14077646332716
"3701",100,10,0.1,2,3.4,0.504047701262679,-0.139342647098861
"3702",50,10,0.1,2,3.4,0.494381969730385,-0.140344516850462
"3703",10,10,1,2,3.4,0.356610227041138,-0.0858287441384807
"3704",100,10,1,2,3.4,0.482917417983428,-0.0854600149351259
"3705",50,10,1,2,3.4,0.463997861842961,-0.0855480137415032
"3706",10,10,10,2,3.4,0.152674823774484,-0.019273096606499
"3707",100,10,10,2,3.4,0.404629548624651,-0.0190703383876926
"3708",50,10,10,2,3.4,0.340937861720176,-0.0189903719723207
"3709",10,100,0.1,2,3.4,0.170127653886053,-0.0199601942757787
"3710",100,100,0.1,2,3.4,0.429939912876634,-0.0177935687252246
"3711",50,100,0.1,2,3.4,0.366770195342659,-0.0180599334039763
"3712",10,100,1,2,3.4,0.109499220156934,-0.0118201899818255
"3713",100,100,1,2,3.4,0.377726111544655,-0.0106594473963285
"3714",50,100,1,2,3.4,0.295317928964835,-0.011000045208755
"3715",10,100,10,2,3.4,0.0248497704721743,-0.0022671197334588
"3716",100,100,10,2,3.4,0.16935893609029,-0.00251723487831083
"3717",50,100,10,2,3.4,0.10064322380267,-0.00232351162524558
"3718",10,50,0.1,2,3.4,0.255609246038736,-0.0366402504159336
"3719",100,50,0.1,2,3.4,0.468912969414607,-0.0339688913916722
"3720",50,50,0.1,2,3.4,0.42880547779093,-0.0343022237794064
"3721",10,50,1,2,3.4,0.178347027131521,-0.0220179927975721
"3722",100,50,1,2,3.4,0.432165764195463,-0.0199841262039887
"3723",50,50,1,2,3.4,0.373972645943456,-0.0206114476073249
"3724",10,50,10,2,3.4,0.0454025495476882,-0.00445965757356372
"3725",100,50,10,2,3.4,0.254291247082154,-0.00436841966549485
"3726",50,50,10,2,3.4,0.167233891706487,-0.00473408636061119
"3727",10,10,0.1,3,3.4,0.121987406980146,-0.067431516926886
"3728",100,10,0.1,3,3.4,0.134703656562491,-0.068932068733397
"3729",50,10,0.1,3,3.4,0.132619016920201,-0.0686731087645187
"3730",10,10,1,3,3.4,0.100118722345639,-0.040096793238958
"3731",100,10,1,3,3.4,0.12430270015664,-0.0423471088257368
"3732",50,10,1,3,3.4,0.119540306596759,-0.0417195421937768
"3733",10,10,10,3,3.4,0.054223574134781,-0.00915377281080002
"3734",100,10,10,3,3.4,0.107897685373361,-0.00958769588167025
"3735",50,10,10,3,3.4,0.0964485779530558,-0.00969922459082278
"3736",10,100,0.1,3,3.4,0.0595464165767601,-0.00908121524621831
"3737",100,100,0.1,3,3.4,0.113579067790058,-0.00871019812904102
"3738",50,100,0.1,3,3.4,0.102715007557523,-0.00874546501699157
"3739",10,100,1,3,3.4,0.0403938974632626,-0.00526996174740736
"3740",100,100,1,3,3.4,0.103887574496562,-0.00516485019092898
"3741",50,100,1,3,3.4,0.0880535737900739,-0.00511155495055862
"3742",10,100,10,3,3.4,0.0107537204281895,-0.000967974308598698
"3743",100,100,10,3,3.4,0.0585819244432489,-0.00117781252848249
"3744",50,100,10,3,3.4,0.0383519068275016,-0.00110195920592981
"3745",10,50,0.1,3,3.4,0.0824211785374923,-0.0170734271189451
"3746",100,50,0.1,3,3.4,0.120808365917309,-0.0168749340501118
"3747",50,50,0.1,3,3.4,0.114739462442525,-0.0169724499399697
"3748",10,50,1,3,3.4,0.0609521278958255,-0.00992747706556754
"3749",100,50,1,3,3.4,0.114046045040491,-0.00993349044421531
"3750",50,50,1,3,3.4,0.103804293340294,-0.0100614782107722
"3751",10,50,10,3,3.4,0.0186565605900461,-0.00199037888664938
"3752",100,50,10,3,3.4,0.0799523387129097,-0.00203961208987461
"3753",50,50,10,3,3.4,0.0582509186130003,-0.00222232017866656
"3754",10,10,0.1,4,3.4,-0.188549265525589,0.148567783142944
"3755",100,10,0.1,4,3.4,-0.197693867712282,0.150301952662081
"3756",50,10,0.1,4,3.4,-0.197600002977489,0.152070502841229
"3757",10,10,1,4,3.4,-0.170605615098033,0.0976818492516766
"3758",100,10,1,4,3.4,-0.186817178920708,0.0977890155772224
"3759",50,10,1,4,3.4,-0.186987533684478,0.0993714900660515
"3760",10,10,10,4,3.4,-0.101962915087871,0.0236466733143268
"3761",100,10,10,4,3.4,-0.169952111878091,0.0255921807225174
"3762",50,10,10,4,3.4,-0.158651021173556,0.0256089847146767
"3763",10,100,0.1,4,3.4,-0.0953517534759579,0.0188334003983443
"3764",100,100,0.1,4,3.4,-0.155643060069335,0.0194560529913298
"3765",50,100,0.1,4,3.4,-0.145681465556189,0.0194590965058802
